price_vnd,sim_number 
2296923,947022900
2108531,866204966
4257071,926366977
2022451,865145479
3701411,835646555
2599067,396519567
8764826,702565999
7203747,942899699
78723543,815926666
4320892,973080103
7941602,785054999
1392986,877006279
966091,334234286
3674496,703869686
2015018,948023641
215679488,389355555
887436,332704969
3072427,813894372
2315832,865131412
13283241,793736999
4234123,936891236
1198764,343227788
8608925,937968333
1808509,964606809
3322069,971702853
4269040,878119779
4264572,899618210
1194012,877331008
4052320,906082119
2088394,984241088
2509457,702636635
1763547,335730639
907153,333084639
4379009,868617700
37868782,912038000
2589492,707278989
3082840,925884421
2723469,847404456
3479934,911908752
4232437,911627292
2572881,913695452
820492,344211094
4490406,846667879
9270622,772851888
4531456,898313767
1186886,355446388
2538200,877333997
2052811,795606345
1123614,327130570
4866212,978316879
6807417,707766768
3370605,889096489
2835610,372531989
4952551,981969449
3089174,865250768
4113995,931303123
997330,352445464
1123614,327660186
3613947,909127563
1309787,386661114
3913896,909156902
4972127,912217778
4416821,929161779
2281303,947987435
3985374,815166200
2047873,966495972
883831,343070394
2142800,795644388
5541408,963956579
3969849,909155821
1566982,879611626
880417,342502166
1123614,327160513
5553859,866826679
1541156,865200114
4876511,902889368
1487642,877112636
6408762,705861666
2253243,947000963
2013503,974616897
130921610,889689689
2252514,984805768
3132104,708133511
1694584,327218986
3112661,826684953
4854224,335099777
8830359,818428678
121654261,961616999
4141926,913797598
938245,375084456
2185150,942546876
827452,344270680
5076169,889343878
93147867,367019999
1181410,382968439
2535395,795652657
3949859,921966255
3621751,763661986
2480778,942763985
1806554,327916766
2079964,967857184
3991263,987117175
4987462,963779386
3298300,898318495
4948198,348777479
345091896,933330999
10254451,777776114
1277946,348141516
4518399,932383737
10201821,333334211
3001733,944321963
6306406,862055789
987202,877123498
4744443,329921939
2204911,566112008
2702029,934861439
4581188,868070071
4790668,888452558
2175891,365515899
2307891,865477179
18828022,922699666
1625883,332109388
8653972,789339979
826003,327060495
12705746,794858999
883831,375010194
57998903,522998998
2071271,328016878
1667252,327709639
3492824,866363532
16136099,928879686
4748343,969286279
50837068,703333330
3639792,909267705
1849538,971419344
11819919,898989835
4224764,902821809
14318121,899666650
1062079,334973338
1700638,365275995
3365548,852855444
2757895,386071986
11841130,779931931
3620939,778563763
18111826,866868839
209552388,359889999
4305518,795755733
1673459,877153186
4579954,936139978
2097171,983564119
1087490,334385166
1906512,326027239
2692124,353251969
3351190,789292015
3251986,589031998
3956268,981679875
2715596,856142234
2115529,332803337
4159512,866251975
6502006,996921980
3817811,326064566
4883828,929061974
7428834,899899552
10846788,856944678
4879746,386312777
194101779,971477147
1379588,334517566
2244708,776250210
11786054,333000665
2053680,763721724
2253465,943081525
2122401,941810315
2656257,342281990
101419231,899999963
14423136,798698688
8340324,888648680
11551418,765377999
8294783,886789368
4257540,825255050
4540364,988172005
1736058,977945510
2262127,877177995
3986526,911518586
1630751,866210421
2435423,941327689
4085724,985371173
3742083,869200838
6756474,764377773
3257934,766698282
2721201,947156328
1087490,343761568
2171301,948447890
2166890,708151451
4023217,909267916
4470078,938876060
21265077,943819939
4957809,946390499
4119855,916149179
5515428,866198338
6659922,866683879
18023574,896899886
6990337,708099899
4289480,981603588
12119943,834190000
883831,344100677
4329829,971401992
3703426,913501889
6325262,888139696
1498539,382628486
10911954,827564678
3786687,971568596
971576,329541881
1967278,356487686
9751283,828397678
3052064,964336839
4210444,935241996
10696710,854879678
4380916,857613339
966091,342853786
6815277,969896392
2101988,798360460
15448068,896666654
4049708,707101091
12033442,853315999
3796927,879928099
4951466,938030603
5753794,812892001
1674103,862996478
5014351,567656667
1462637,387220277
7477799,965044555
7372572,773401999
69904074,345306666
4191305,848832227
10120653,359863666
3149682,865690692
7112717,963591000
2719280,792782168
13860381,582306306
3998228,901809566
4342395,981703899
16208615,705885678
2151746,971694963
4783371,852797799
7437497,889889820
2829411,379302019
2567432,567707172
4274175,815266969
1973935,866934956
901939,334411288
2205423,763522488
6938819,972199290
4353237,853811239
5069581,926718379
7258091,766908777
2847302,815770345
3078648,336317444
956069,343944450
2483294,762655658
2104539,708184242
820492,342980186
5125307,977116818
3880027,981539292
1058770,336174839
2895733,905552640
5026594,977751968
4016386,367858689
4800246,812120812
1124283,335684739
2418965,567126268
4456309,865678979
1298372,342786686
6846446,862113678
1476689,344909192
8100435,938086000
4552731,965982013
4158213,383399833
2419601,379672017
12297566,925305888
4394700,932627868
1869937,376281788
2927212,763100388
2595377,796283638
1184231,335150239
1188339420,982345678
1141949,344028339
5512815,909722020
1607105,336206664
2237765,702675671
11000765,329169789
2372984,702760567
2526675,918676455
2480202,587402008
1586383,865075499
1494419,367589439
3865366,946862019
976094,334015554
1294474,377452779
3788685,911852968
3778176,975899760
13272125,787426888
1826328,985645601
6563060,393122227
882194,336402379
3167483,778661139
2495197,762582583
74448880,989517888
9108124,996911994
4878602,848451886
3433406,823458181
177580746,788234567
74941341,794348888
3944004,902095739
3793470,788460555
2846212,901347839
2828421,849337800
1344044,393428688
3237814,909844439
2681902,763633466
2167587,945306189
5879240,814022015
24357332,888999971
956346,343010704
1217490,372631380
9574836,779077789
7253808,819888856
2070409,944210984
879335,343190984
869375,336044239
1640427,332736179
4456611,988536653
1595905,328791618
883831,343690660
2465014,946779783
3790282,862333599
3024382,528021993
966091,372345979
2621051,918963422
4262932,797878268
3311799,779039086
4331656,966161985
2939266,814284064
2091613,332957599
2446934,946806670
2708546,932487432
5362731,818078379
5420510,822096886
5167942,567379979
1958233,328536660
7731981,764868858
11575019,369148148
3845275,912908236
1625738,877180080
5869671,567899338
26161196,886666368
883831,343070677
6925982,983866586
3067597,948328812
1794826,983110490
2442778,797860268
4023376,708177176
2916982,778522003
1551601,349877379
2421583,762509502
2603659,909684047
2325043,703014078
9679314,845183888
13532675,862666618
1085003,343796139
13100010,777777580
2174091,708106446
4623895,812337339
2791133,762566711
5421210,916179668
13317058,899996446
4469906,906122026
3163917,974572344
1769603,966085434
3137138,763718715
9116216,929292259
12794223,334020000
5880284,336616444
2142673,587562007
1814050,983374003
1513481,343758969
2979851,944571993
4726718,842961979
11671111,877777974
1998614,329378767
1836383,975747063
2839633,879486889
1665203,877335503
1927217,702652234
3712323,963599880
10895826,825594678
7864815,796886899
2977319,888233244
5467049,968319366
5127807,824699969
827452,344070872
3642236,978357590
2246681,945324355
1254753,344287689
1152895,327290690
14621867,848669886
1513481,343657868
4734879,824268777
12591070,785396999
2103490,967892466
66606221,357946666
4207770,901371299
7927957,786357666
3840948,818141444
1323400,352409379
16904392,988989083
28413980,899992002
1421786,325712370
13212084,899066686
1579484,362113978
6667852,815877288
2405791,368121113
4951466,903680066
3138628,942975279
2450522,945734797
2746089,865433381
1650805,865949249
11752131,826515999
3151002,865301279
12132353,824351111
3021022,908505884
2998488,931444249
35432890,898050505
974710,357684266
2679873,333666507
4610953,928114777
2025066,945740154
3962380,795186669
1577993,326268039
3128049,924890566
2787328,705491978
14186957,399999368
3723062,936256068
3911925,355636968
1231664,385784779
2661505,763667467
1148513,334953988
4706510,832999568
5070124,829325886
3705328,938794179
2918325,325888261
2088944,797150496
7347996,828178668
5745799,375785789
1752799,879615568
2300949,369515995
2010641,705497492
3149682,866290115
2732052,901441289
1702983,329237099
16490976,823198999
3326391,834326444
4041170,935431980
4402292,912271387
100800262,965991991
3239669,834595000
5785501,869789386
89043691,972877877
50518581,819888886
76920198,387448888
2186716,944781275
4512185,921211887
7674251,898691990
3786687,975879816
2871474,898304592
2098390,382597188
2098032,337661568
2276593,762655800
6010801,901119986
5894144,388138881
7176191,366446688
5801380,866618528
3279862,854019886
2955722,909842525
1378257,877150881
6631700,896937779
5063572,931809900
2184103,328223139
3120066,566055655
6882370,818882016
10752715,334572999
9860547,777775426
1711787,335295286
1920866,763642042
1001209,334244486
3857151,985155765
3133649,846393838
1254722,343070006
8153092,783483999
3683031,865120009
3658461,708110310
3457686,888247012
1449047,336092086
7184493,388880329
4445833,931392239
10310816,898888334
12180084,845668999
1678723,879927188
1667319,862992344
5494976,888099559
1813424,862919124
1940052,865467768
4146658,902183773
1493973,328290281
11906558,798176999
5541585,814969929
2900892,568196179
2878219,865146566
3194716,931574572
9502036,366600069
4969694,865166690
3929221,983472007
2011633,985767794
957834,327371114
4987462,967338769
4066787,968799518
4055440,866802980
2025430,941200646
10931412,789533339
3340991,924445141
124579536,369198888
4292807,852502539
11628755,812500999
4376499,972722926
1862213,862924586
4377397,978315879
3154894,888109744
7631256,846521999
25809589,798896888
2198595,587492006
161209736,971596789
2864811,934270414
1878003,964821446
7632349,766222273
2061554,986785749
3506832,366728885
3621248,966152355
4178052,798936366
7179797,878111178
7382777,773333477
10422738,762805805
1843960,332528639
3628472,326092005
7182702,973995923
2752752,945178825
2883196,889460379
2498514,985468807
2483294,762582586
4369513,329357789
2797859,879287886
1598645,877003639
17006599,934041666
2691802,989044473
2264858,961141197
6524891,923089111
979522,328644461
1603894,326973866
5046085,827091975
1595905,385172399
1688591,329521799
974710,326254166
7015520,922286979
2235595,799148765
822134,332280194
1059834,327482286
4145715,328022001
2396591,795641972
971576,328741679
4253867,899269336
1163891,342908739
1343309,329648379
3245541,866302989
4416513,976518179
3233402,568581987
1124746174,922333333
3949961,982161683
186010121,925346666
1294809,325547776
3826482,865967857
1149126,328497337
7032776,888687895
1781164,961840184
822134,335240387
3997956,369666306
1908594,862924927
2037873,329777315
1777869,977841090
1929653,702764564
2235936,774968123
2654540,942172356
3913004,976611299
112360642,779777779
9839488,866836366
7206474,798888156
2301657,795649123
3595322,865393299
6789782,398899089
9798927,898318087
9972387,936969393
94119903,939333959
4673958,976898170
4037601,886937456
4704547,969622238
5250602,935553993
2668451,708132532
884982,349190660
5997436,926528668
2148442,708104101
2589987,708051964
1290733,325248699
3010517,708133500
2298752,765229234
9419648,705881999
4158067,785242555
4450762,972667799
1703797,329123539
882194,343112066
2359366,941745488
6897703,822694567
7123994,339396899
1772694,968480904
4065557,788913968
13295315,762715715
1184231,326801299
3621248,963815329
3018849,762782982
1703797,358922189
3815527,961220882
2909066,903942532
4999170,886890073
118641924,767878888
2457776,795672671
3712167,862912768
2167611,762581584
956346,343040604
2358246,762563123
2178582,943750907
3107775,762569566
6133493,799889952
1124283,343584739
1453458,377727476
1603894,326582739
1571089,334182017
3385256,799124222
2197106,329588939
4164843,879767669
1925480,865674987
2635644,983482765
4272832,983679033
2198735,339766006
1857288,329786660
5611833,898308070
3362535,834886565
4035326,936992026
4847097,925174333
4078157,919221688
3089174,865150210
1706240,326567639
2586213,906704654
2076415,919005448
1634325,879217686
3809989,705748555
3155902,763677100
2177249,705620033
2599827,963987455
2290764,879000337
2889413,904957700
3717245,981120899
2263644,947860187
8481846,793881188
2965141,934408543
7960039,833808818
988710,342853599
7992378,822289998
1928759,359409669
2038288,762706345
966091,332724989
1727413,347508456
885567,333402221
14802280,836584584
882194,334303279
3670269,927592444
73628256,784779999
2604514,934290477
10683815,847937678
3972711,969303381
1576385,342912017
3815527,962982021
994608,334932989
2098255,944027032
3922324,354252777
78846901,876738888
60639359,567847777
1603894,368572739
2269896,945423283
2023573,865103451
10368294,849805999
2291764,799098543
4632324,909177637
2412282,774181131
5829668,389186777
7629007,976473555
3419332,865375299
3953487,979160013
4862035,867000220
2163639,334263444
2965823,762536565
10663762,847597678
1137580,334267266
3509546,383584848
827452,328041107
1013874,399146288
1613478,866456308
3900897,932841988
4887863,888135265
12805595,822222973
8666195,848582678
3827029,971315752
4967732,923789113
1893611,336316632
1213512,328250990
3054798,936717124
3977534,933692539
3173555,937436266
12315942,868387839
6102982,703344666
1837688,329255590
3053667,386099951
2797946,937343843
5332223,931886662
1751154,382328139
5192183,866769873
4210753,797010909
7145366,848885868
883685,326404186
1357680,879489922
2883314,372081998
2762419,782803939
1912945,865194561
5571440,777678806
3451372,866431686
4435112,933566379
1123614,326311072
2382221,763573572
11333942,916358333
7122832,365144666
883831,334110804
3092720,889542136
2301300,947199750
3782950,792240555
5506037,825736688
3722442,764120555
3620939,769885533
2091003,707123431
1411617,345445986
1777424,962484060
4552520,988672017
6632982,986882483
2235922,328327979
7053849,818288080
6047489,799263666
6169128,779733779
17261681,765189189
16908353,765881881
2039236,762599144
883523,328491239
16130118,704575575
1934629,865476339
4430999,838122136
1849577,971957484
4516961,523941982
2152202,989567945
4084028,971139606
1565684,399466637
19343402,393193989
9766951,899619879
6076961,977828998
898572,344323003
4692627,987932011
3038437,849612567
5200918,938823866
1845232,343989839
853955,334550839
3200594,772883311
882194,372463250
2611653,947884383
1487642,877125353
6207146,332510111
5520505,859859285
1547800,327791588
5263126,337636696
1745975,329026239
2040530,963859343
3401202,976741981
3476435,865198903
4796286,968793768
939395,343405969
2768287,357358188
34830853,909234234
4130363,357879978
2171612,356476679
3441566,985250971
3053240,763133766
4604951,789910678
1522528,333650286
2670819,766521122
2635260,941233571
2655150,766468998
4052320,909162810
974710,344224566
3880658,865131339
10701656,846186868
2039527,397796006
3065297,898341447
1603894,327535388
992318,346215456
3824593,862981239
3891180,978621781
5405551,705042000
2094202,763641341
4028928,905513883
18193822,979599191
4549650,981022015
4363929,924515777
1774575,329003066
1087490,343315488
4266127,969692004
15590156,778744744
1086657,354125262
1454216,877147988
2935143,973481131
4074593,929061679
4848874,937683858
2523054,988494897
2235326,763602608
883344,344083299
2822105,909493737
2032823,336300370
1152895,335250976
3606977,869656328
886285,343904266
6292417,968491998
5681567,815005060
4227562,933218033
2354969,782803363
4196197,855991177
4710748,886322032
1439976,372548506
2647889,931363640
2473192,969934707
2263814,946019957
4355603,778778444
1152895,326570786
3011851,397371988
3470074,848296268
1051018,334080388
2125661,367719089
1714906,352179169
2102087,702750754
909047,344141271
5233270,824868788
4158213,336639889
73871881,903111119
3322069,982280305
1383214,332060580
15694387,822307307
6372829,822058868
2165559,981942171
2683119,773328686
3517946,981367092
988710,345115273
1208106,343056639
880469,326080409
4008218,817566055
4972613,867939698
4821159,927151991
13147762,922608666
1508727,333418884
2536291,586531992
2274219,941864494
2192214,586112007
2106086,337905339
1441625,332205188
5761993,822291998
2795414,859040676
823284,326540399
961999,334283234
8712999,968683398
5437624,835288299
4234123,932386113
3169211,848376969
2441858,763756256
5950194,853879333
1697652,374272014
5416052,825909333
878185,343170368
6200226,928772977
2996837,898148547
136444758,988195888
886285,344035286
4086041,879818869
4252556,919367366
987817,333425989
3947827,568639679
5563332,921011993
12196232,968199779
3773385,988352119
7741805,363666671
4978006,927621989
36436537,844114411
3991263,985757971
7364419,849466665
4418306,986882390
2252050,946200736
3111347,923158468
1221813,359114499
1725331,879160979
1833023,965031466
3004669,886047515
1123614,335021072
858993,333280304
4980676,921985225
956346,344301004
901939,343291196
4707049,981625188
855202,334940639
36906793,395488488
17262524,703080999
5453126,707092003
2219377,329237299
37197922,523456378
2753949,327598881
66199798,966868866
896046,334426039
3044732,338653599
3463053,981260193
1417474,327513079
3924658,969121662
60053828,707985555
5144537,773389222
1566578,877123778
1123614,326130907
7593301,777994499
5227024,932725225
3783280,969065001
4306074,835126869
7728756,704715888
1448704,343896586
5926119,986010080
1483217,879931279
1123614,329270981
11879669,376812999
7510063,366936699
101438033,783978888
3514071,862997597
4985524,763119000
2802929,336177761
3105983,886302402
1117497,387864286
1184231,332310685
3103117,843253886
2206677,705453753
2441228,762726161
2850058,835446644
4979726,869966893
80926830,766145678
3209198,985621230
1495261,343867366
2903121,901318499
73292905,876059999
4111034,912679191
2107370,941871500
3044732,359393668
5395578,927082004
2794919,795725728
9670608,707791222
3659373,707151717
5009644,829885577
32587968,982588889
5315280,966676272
3892948,975379927
3095287,522521984
1985819,332863588
1462637,329290276
4931114,815306868
3374475,795717715
2405791,382311191
3432078,896043979
2472132,941147171
2767268,585671989
974710,344254779
16302113,995766676
887171,342495095
4705123,972021992
1981467,965635414
2424747,866264889
876614,334110519
15844372,788888332
2872175,762769766
3839038,379858589
2167475,708195495
11399323,763857888
8246448,377234333
822134,343260116
4135042,908256677
909047,344291281
3175766,862902378
13564501,989992390
2392176,762508108
1607011,877101005
2259778,942323610
1580091,385010198
822134,343120474
828473,344021085
1144023,343683966
2157239,945089487
2317593,796231102
4045079,773376363
2593855,787256257
26771386,838616616
1091049,333645588
2743832,338308380
2541638,946751571
3131245,795721971
8057891,931129199
1148513,347375766
1184231,362310699
3680981,967422001
904789,326604445
1507949,336180571
2330923,327701973
1595905,372321668
966091,343154266
2744656,568432779
997330,347215665
3516827,708188122
1119301,352921079
1838137,985540011
6393016,888149141
1301523,327449566
1421786,332012766
4786092,795666577
7948997,814497888
70997083,857498888
2656408,333163879
21594533,899953666
2302052,799091543
1400501,383969141
6858026,989796661
1414169,332911106
4832207,925996225
1607692,328387079
1580091,335031109
5063145,901108138
5581413,908892020
4834695,901679279
2547059,769149668
10274607,816888968
11698714,815901888
5774638,929081978
64594432,815725555
1926591,865437769
3528906,988206129
5250540,924596777
1239081,379020207
4292707,797398386
4581021,933190983
11928588,334166999
3490439,865308179
8118725,937771555
4500708,933392525
3641778,971020772
2155374,866405669
3551900,973127675
4144916,763577576
3137576,795601010
2349182,585792006
5041351,888110121
4468233,865699901
2948364,934104543
3594606,985250599
7072519,888771168
10834924,815497678
6703146,938978877
17780927,703658658
1827732,338918266
3225542,829547333
10654283,857847678
4018126,817859596
1816066,977690845
3217061,583892008
4123300,912259970
9485661,856039678
4059176,919235889
1603894,326562739
271640591,793979999
3402846,947666239
2238300,865211274
1851718,879286168
961999,334382166
2797859,879288287
2557249,763127121
11587907,786922229
3581272,967015689
2416713,985807894
822134,343210393
2496666,333079786
6941531,888083686
30136851,777545454
2357780,944145514
6651288,814741999
6489841,778398899
2040096,945413090
4185204,364181777
1179712,346277639
4436560,898327177
1574972,879592286
1808987,866347774
2798467,763521981
4399141,896868456
163322645,857569999
3103238,339791986
8533721,787779333
12547837,354270000
5068598,906412002
2150054,941087515
2623960,762577388
17218520,909389399
3520726,961815273
185209214,818138888
1667659,879592259
1882630,384949786
2153751,976114992
2065661,944500482
4914895,828072022
3639792,909128651
5297856,813949099
9388244,798888328
3025000,355101996
5807985,763607606
13308678,788318666
2434647,984466671
3773385,985231273
1808246,385300375
5110514,888498587
2452783,972977754
1184231,353210585
2963272,934420543
2278757,943608772
79292319,388775555
4020113,935388255
3235148,777922955
4955543,852533838
3772227,931258966
2755540,523581994
1900665,973033374
14252884,919689789
3874010,777122929
5450826,815032013
4204150,817646688
4152099,926060166
1942224,329856539
7863889,836341999
7601248,794081888
1674893,329098366
2098032,337671551
2271254,333786006
4178052,786363986
5282673,358276777
20109988,827552552
2025430,944210966
4210444,935641982
2032570,972687734
24852291,979198779
4566191,868663612
2047873,975255674
26944168,583444888
12969346,363559666
2190396,946906633
966091,329374186
8134891,774394999
827780,334040392
3340061,855312444
957834,342911136
137516346,822198888
4906984,939308108
3882104,879879757
3063880,814522966
5323451,378873588
7033782,789155556
72072647,375796666
1711787,363225995
1343309,334348279
988710,343823553
11182795,394031999
952715,329664539
1853851,377706288
2924834,763755155
4658019,707918388
2344329,762566055
2947740,966674929
2258896,385883066
8146183,346719666
1916942,971934644
3189640,865114414
2223360,943257944
11856451,706775678
3837536,969271877
2126747,336251444
2060162,945204294
4570470,968382019
6799369,929796339
862842,345980078
5712117,981911819
4381616,931737116
1325259,326200703
2650201,942789139
2944593,359917977
1969675,945664073
1564911,865443010
3637140,969592022
3930637,869233668
4051388,898053232
2795306,934473989
4001284,326082011
1205357,879485658
9356038,898131688
4770024,857151818
3601804,967387050
4163432,862980006
1451068,367273066
4121432,977687568
2980465,927457039
827780,372030418
2394879,332858839
1491258,344167786
4291145,867157979
2687963,369416668
3867764,834654664
5511755,919963663
3768233,865161918
2121299,946822749
1537188,865440454
79873389,896883883
2298158,974835939
3555851,981353011
2188439,763590012
80282018,598989989
1144023,343393669
2866861,916242929
3583799,967207120
6748731,888939639
2040560,943405750
10883962,854729678
2956816,763508118
29191313,995666656
4406964,365239789
4227720,906699268
4216834,328012008
2115529,333072332
3534643,963563013
3009499,814286384
1488586,335475539
5715779,828356986
5125307,977886619
3907486,911582158
2081226,385053568
212178417,986926789
1441625,352065199
3123102,795110077
3936730,905906916
5135829,834882988
16740470,774897897
9710105,765818688
5463447,935389179
2691560,941287182
17938963,788889885
9414427,789999090
2146588,867476279
3017784,988674466
1594482,865730734
70360461,923545678
7394509,975966919
2644544,964503704
4707195,913892588
7821717,906883555
15257139,922877772
4116546,968135989
2281917,705280876
4686664,913337986
2033824,983245591
2961285,763511533
8788239,921338899
2135988,705212142
10204659,922707666
16092161,399336336
7463070,766222234
3016111,902606949
1640427,372892179
2925251,812045673
1815184,963745330
9885194,857827678
1751436,978023442
4361261,923891366
4249165,925414777
2162168,944289173
2951526,523291987
2481265,362225986
2300507,795649149
2512676,329994639
4203452,813565686
2177771,949880033
2266784,382683444
108943753,962566999
2146136,375935139
233951923,865669999
2462364,762537531
5698115,888713679
4677191,822009293
6334304,582152333
3729819,865900013
17974495,777779986
10533126,941920456
9830365,825097678
2137645,799774422
1243427,325320068
781192308,909159999
12988968,769913999
9974775,888889641
5073668,819566886
5524530,816041976
4401433,928572172
2985023,946828262
2527011,941777458
2651697,335619566
2684839,902749468
3708089,981507509
5437135,822933188
3581272,986795670
985209,328461088
85719153,977277779
2865085,795766033
820492,349621066
998700,329734989
1709701,971944510
1184231,332110396
68132718,777792889
4003200,969216836
1300456,384948266
4059176,912583799
823284,363210499
1045372,343780886
4209922,946349991
886285,328604234
12184395,865040000
938245,348034179
2820747,856428234
1152895,377270680
2939739,909975416
6986226,967999286
3969077,932766755
878185,344140383
3827029,973215217
10315140,865882868
2879635,563913668
4085724,981385117
2712821,901440239
954623,357004648
858996,343330439
1411617,346965596
5133943,836207788
4427493,962512005
6290126,888579357
4307375,927555881
1785859,877119091
5398974,816222662
1955619,329985553
1696581,327985299
3888374,898307267
4510613,981890589
3083829,865220391
8467422,866551789
306683758,889589999
3071422,763566088
2021301,367382688
1645351,327709588
2667655,593748989
2229587,943763250
3953487,987610930
1421866,349336665
4674905,837393579
2892136,799011822
4109164,795669069
2202152,964566112
7349875,765443999
3675509,986999044
2482672,988584965
12282606,339467999
10373035,867338789
22764649,988899697
4348043,983901828
15364209,798446446
22598348,788889919
2498400,918963429
6959492,368433335
3265610,843018801
25230218,837131313
2763212,567898279
2342181,358896138
2843802,778599233
8085192,766333358
1144023,349734879
4179212,981938569
7071559,888822015
3526725,357399668
4363176,975178553
2259722,943980332
2618297,783209099
3505255,973016501
21340853,886676668
974710,329754986
3224819,566308779
1232023,329419186
2078149,379626979
9756893,926742666
4256744,913669567
3327049,962481971
2281303,943487954
5736800,819032019
1997604,981974551
2915147,906641227
4274834,789238268
821508,326480599
10680581,845819678
1228349,344207566
2052156,762790345
15474791,898888366
6101948,886707679
3839038,355897889
822827,327450889
4469171,812342000
2372241,946992466
2160667,877993373
12324669,769969989
2333724,336281970
18963111,786858686
42354708,386318631
2098032,335781566
3407404,386189199
2178571,982686164
2329896,342871997
1180107,343400010
6812601,823808899
2826922,866966546
1632913,343166684
821805,879401123
2516980,387598039
5319210,899616860
3573544,848926444
16726500,898888677
60753001,853979979
1087925,332146539
12672312,343570000
7110755,908975599
89505186,848886789
7211758,355777792
3547289,971223476
1967278,366848567
2660393,583892007
1802547,326467466
2329073,943570002
4112820,913182185
80290463,832136666
2316587,795593493
3007170,904715454
5550781,909801188
3759087,915808739
2342247,915045679
3009552,795630636
1316085,334007739
2043291,944926778
11041630,877777355
6772287,812979997
1451068,352075969
12451763,835963999
37919903,795908908
1354515,379291183
2767088,566711996
878185,334130193
4830825,983021991
1409803,333977748
6034126,935356669
3944004,938925075
104662594,962986888
3659724,795708585
1629093,867004839
6362231,989658686
3455903,866080571
7450367,866652886
13326567,392380000
5853150,888060987
5863724,829922008
2412765,562181980
961999,343972286
983725,329433384
3440010,792220068
3958164,865636978
101846920,913201201
2209330,705446765
2291037,565662017
3937408,865156769
1635315,333920979
1603894,327892566
1292712,353147368
17309968,916211116
3932410,373663363
1932612,974899560
8457726,823833868
2198701,944779429
4427493,967252010
2277493,943202163
1784468,384368448
2489040,702778012
25465810,896894894
943918,326742339
18296129,929096979
939395,334014989
19768070,707081234
2138076,565512004
6343233,833271777
3620859,707551717
2661602,762739736
1148513,356364969
4185559,977298719
1717233,377025551
2784080,523412009
3094148,819633455
2463261,879198696
7286068,972901998
9431023,798010888
4676801,926885662
5104121,921042007
2442729,763292955
2384631,773347876
3915464,795677355
14129553,788755755
827780,334230801
1554985,879767123
28948614,849168168
966091,329634186
1093172,372177234
5602904,768318555
2206299,947421423
79467444,844178888
2699015,969246166
2215276,795609234
166135795,934134567
6114066,783378738
6088496,902801060
3138305,708177566
3513324,704112012
961999,335742179
2206299,943781124
3673713,912100155
21824143,778786878
1365968,325711180
994608,334892969
961999,358342772
1444344,327261974
5051472,938900870
1392672,384893568
974710,327614588
1388182,363844889
7530380,926539979
2279775,945167654
2743322,947751757
821805,327041281
92223759,364959999
3651392,983030299
949442,336040970
2267484,916043959
11818908,835523999
1632021,865340198
3077060,933741268
4224766,938519669
4069451,857631939
1371940,877115530
1615063,866980459
62459529,833506789
32011712,786676888
2050949,762648641
1006606,336244472
2526766,945611868
1152895,332370966
4376882,916511319
5726079,917772010
5059097,375771789
4103105,919630098
2639404,776211877
1819044,329516968
2223600,942648028
2152517,762631012
2878917,337663567
2044966,947442780
4035326,909371026
1007320,329254199
1152895,376270590
2429932,949167878
176716162,387777888
4035326,936601201
4245719,926366172
3877794,763559339
3248257,975244453
2108101,987823471
1671130,378042014
11700385,925884999
12036623,763251111
25248094,799977779
4792355,827923979
4850040,813116879
878185,347180595
4935357,888252629
1559933,328057339
3561459,947561990
4619373,924584777
3481686,915636220
2373201,843140778
69308217,773917777
1497045,368220088
1213512,336260695
3043758,934625445
2108442,586322004
2025658,563002668
7480981,936969698
2044844,948431104
5240628,886225527
4694124,763396688
2774752,938354499
1173250,343080500
2106097,352228079
7250513,939668869
3552554,703018989
974710,362954188
2178742,943487077
4664914,972698966
10967424,898881976
1473684,343259994
7132126,772883388
3981983,708967899
1544012,344098884
2450350,795611233
4069451,819751368
2072497,944017104
72219536,836779779
3066528,931841786
2423866,582561992
10895826,825564678
1683187,325242011
1105005,328894689
7058963,988917778
5058798,827707375
1421786,327026188
1508727,333988841
3078307,901468138
10914353,843132678
2227351,948106655
75076923,868511111
1842670,982303040
4749254,862976676
5016444,889708625
3674893,965325381
1961481,963472022
1098853,355481288
2196033,792640968
2984381,921454468
3553420,889738646
5787864,866588834
975417,332482279
3463053,963081268
5021441,886884455
855202,343940539
2068878,964855258
1833023,985364070
2212341,335185166
5619076,765783678
17481861,703272272
5188142,832552211
4234615,837983566
6164343,911988168
5076134,866531366
2398910,762578078
2771083,566656279
2411239,949500550
601653846,836899999
4439379,912280868
4025040,834266822
21622976,703880880
12768026,928728868
378153846,982533333
4645149,915192009
5004207,819388255
2609826,943765987
9400082,888882516
4470078,936796073
2933477,907508486
10457233,365793456
2348796,795741965
2687435,866361364
5657928,866559569
1983015,986124097
7837362,969805222
1532037,366808284
89106340,906362222
3503924,865059575
3369712,815813444
2791059,904937700
4326131,937659886
6398661,386868118
8133949,815884666
10867834,854529678
7949815,903796555
10729619,829548678
5769078,333855789
2403588,329831970
3482277,966023363
4390175,889031679
13245816,927887828
2961285,763566311
3040708,904352556
1176056,328468439
2663769,398891618
3193832,922487186
4687919,936565936
85620149,913535353
3564462,987356523
4445964,936903186
5471087,988955593
16913421,814901234
2972490,879934799
5698886,988279189
10746449,823498678
1388182,334893886
1805789,367015166
4332834,773367967
6629953,765694567
128543188,813248888
2856507,372721996
1539390,344129969
4970462,866722878
4058907,963612699
3391531,889496368
6927853,926898897
823284,335290495
